"","E06000001","E06000002","E06000003","E06000004","E06000005","E06000006","E06000007","E06000008","E06000009","E06000010","E06000011","E06000012","E06000013","E06000014","E06000015","E06000016","E06000017","E06000018","E06000019","E06000020","E06000021","E06000022","E06000023","E06000024","E06000025","E06000026","E06000027","E06000028","E06000029","E06000030","E06000031","E06000032","E06000033","E06000034","E06000035","E06000036","E06000037","E06000038","E06000039","E06000040","E06000041","E06000042","E06000043","E06000044","E06000045","E06000046","E06000047","E06000049","E06000050","E06000051","E06000052","E06000053","E06000054","E06000055","E06000056","E06000057","E07000004","E07000005","E07000006","E07000007","E07000008","E07000009","E07000010","E07000011","E07000012","E07000026","E07000027","E07000028","E07000029","E07000030","E07000031","E07000032","E07000033","E07000034","E07000035","E07000036","E07000037","E07000038","E07000039","E07000040","E07000041","E07000042","E07000043","E07000044","E07000045","E07000046","E07000047","E07000048","E07000049","E07000050","E07000051","E07000052","E07000053","E07000061","E07000062","E07000063","E07000064","E07000065","E07000066","E07000067","E07000068","E07000069","E07000070","E07000071","E07000072","E07000073","E07000074","E07000075","E07000076","E07000077","E07000078","E07000079","E07000080","E07000081","E07000082","E07000083","E07000084","E07000085","E07000086","E07000087","E07000088","E07000089","E07000090","E07000091","E07000092","E07000093","E07000094","E07000095","E07000096","E07000098","E07000099","E07000102","E07000103","E07000105","E07000106","E07000107","E07000108","E07000109","E07000110","E07000111","E07000112","E07000113","E07000114","E07000115","E07000116","E07000117","E07000118","E07000119","E07000120","E07000121","E07000122","E07000123","E07000124","E07000125","E07000126","E07000127","E07000128","E07000129","E07000130","E07000131","E07000132","E07000133","E07000134","E07000135","E07000136","E07000137","E07000138","E07000139","E07000140","E07000141","E07000142","E07000143","E07000144","E07000145","E07000146","E07000147","E07000148","E07000149","E07000150","E07000151","E07000152","E07000153","E07000154","E07000155","E07000156","E07000163","E07000164","E07000165","E07000166","E07000167","E07000168","E07000169","E07000170","E07000171","E07000172","E07000173","E07000174","E07000175","E07000176","E07000177","E07000178","E07000179","E07000180","E07000181","E07000187","E07000188","E07000189","E07000190","E07000191","E07000192","E07000193","E07000194","E07000195","E07000196","E07000197","E07000198","E07000199","E07000200","E07000201","E07000202","E07000203","E07000204","E07000205","E07000206","E07000207","E07000208","E07000209","E07000210","E07000211","E07000212","E07000213","E07000214","E07000215","E07000216","E07000217","E07000218","E07000219","E07000220","E07000221","E07000222","E07000223","E07000224","E07000225","E07000226","E07000227","E07000228","E07000229","E07000234","E07000235","E07000236","E07000237","E07000238","E07000239","E07000240","E07000241","E07000242","E07000243","E08000001","E08000002","E08000003","E08000004","E08000005","E08000006","E08000007","E08000008","E08000009","E08000010","E08000011","E08000012","E08000013","E08000014","E08000015","E08000016","E08000017","E08000018","E08000019","E08000021","E08000022","E08000023","E08000024","E08000025","E08000026","E08000027","E08000028","E08000029","E08000030","E08000031","E08000032","E08000033","E08000034","E08000035","E08000036","E08000037","E09000001","E09000002","E09000003","E09000004","E09000005","E09000006","E09000007","E09000008","E09000009","E09000010","E09000011","E09000012","E09000013","E09000014","E09000015","E09000016","E09000017","E09000018","E09000019","E09000020","E09000021","E09000022","E09000023","E09000024","E09000025","E09000026","E09000027","E09000028","E09000029","E09000030","E09000031","E09000032","E09000033"
"56",59,60,34,187,131,7,13,4,4,5,14,8,21,73,10,7,7,24,8,6,6,7,15,5,15,32,2,0,1,5,20,30,0,5,5,4,6,8,9,7,8,16,3,33,4,2,1676,11,1,29,22,0,50,8,13,92776,2,0,6,17,9,0,1,2,10,22,5,627,25,137,14,9,5,6,8,3,2,5,4,13,2,0,2,6,1,0,0,1,1,2,3,1,0,0,1,1,0,8,4,2,1,0,4,5,2,1,0,4,3,3,0,4,0,2,2,7,11,9,1,1,9,14,1,3,10,6,12,1,16,5,2,9,4,0,4,3,3,0,5,2,0,1,0,1,2,1,2,9,3,13,2,19,8,1,15,2,3,4,4,3,2,2,16,1,7,12,4,16,0,11,8,10,1,7,3,8,4,2,1,1,0,2,15,3,11,16,52,50,58,13,7,33,11,72,1,1,3,15,10,4,3,10,7,8,0,0,20,3,0,2,9,5,53,5,6,1,0,0,3,1,5,6,0,0,7,1,14,6,8,4,4,12,3,1,6,9,2,8,4,12,0,2,1,20,24,7,0,1,1,1,3,3,1,10,6,3,4,10,9,44,9,4,11,8,8,14,4,5,10,3,2,3,4,32,9,30,19289,10506,848,1677,39,7,6,5,12,18,5,40,11,20,142,51,4691,52,1,4,3,7,3,26,6,113,2,5,1,15,5,6,4,47,6,23,12,3,9,4,6,4,1,2,18,3,28,6,9,135
"57",0,0,0,3,2,0,5,4,3,3,1,5,2,1,4,12,4,14,4,7,6,9,19,3,18,2,1,1,4,26,19,531,4,10,6,110,132,127,338,258,102,4945,9,14,11,1,4,12,6,12,10,0,20,172,1593,1,48276,2141,470,3680,22,12,1,23,27,5,0,5,0,0,1,2,2,3,1,4,1,1,0,2,2,2,6,1,1,0,0,4,0,0,2,4,1,2,1,0,3,0,26,6,8,0,9,7,23,21,2,2,0,14,11,10,0,6,8,11,21,6,7,10,4,17,4,8,37,12,12,51,2720,194,48,405,494,5,5,13,1,2,5,6,5,2,1,1,2,5,0,1,1,6,1,2,2,1,0,2,0,13,9,8,7,4,14,1,0,2,2,8,2,6,0,3,2,3,7,0,3,9,4,51,10,15,253,807,28,0,1,12,2,3,0,1,6,2,1,1,1,5,0,2160,1445,2622,342,159,5,0,7,3,0,1,4,1,5,1,6,0,8,2,9,7,7,7,2,1,34,6,26,27,29,90,55,24,5,6,37,11,4,16,27,63,3,0,8,55,8,6,0,3,4,6,1,8,2,335,226,36,62,3,4,16,3,2,8,7,3,10,10,0,1,2,3,1,0,3,4,8,5,7,0,3,66,48,3,8,24,5,2,9,53,6,19,9,1,625,10,140,6,224,8,553,14,246,61,12,65,168,33,205,6,750,190,267,97,24,114,8,22,29,13,45,225,9,234,25,49,1445
"58",0,3,0,0,0,3,1,0,0,0,2,0,0,2,1,4,0,4,4,2,0,6,8,0,2,3,0,0,8,15,3,100,0,5,3,145,56,89,738,462,126,207,8,7,4,1,2,1,1,3,0,0,17,11,104,2,1084,18361,2030,3446,12,0,1,6,9,0,0,1,0,0,1,1,1,0,0,0,0,0,0,3,1,0,1,1,0,0,0,2,1,0,2,2,1,0,0,0,0,2,15,1,6,1,5,0,7,11,0,1,0,10,1,1,2,2,2,3,27,6,11,3,0,28,2,0,29,2,4,37,1040,157,28,791,505,3,1,3,0,0,1,7,1,2,0,9,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,2,2,2,1,1,3,0,2,0,0,0,0,2,1,5,0,1,4,2,2,21,22,7,0,1,1,1,0,0,1,3,0,2,0,0,0,0,55,98,189,37,11,0,3,4,1,1,2,6,3,0,0,1,0,0,0,1,2,0,1,0,0,50,7,24,26,20,119,113,29,4,18,24,0,0,2,6,13,1,1,1,18,4,3,3,0,0,0,2,1,1,209,142,21,35,0,2,10,1,0,4,0,1,0,0,1,0,0,0,2,0,2,3,2,2,0,0,3,21,12,4,5,6,3,0,2,3,3,10,0,0,1072,5,139,6,327,10,722,12,540,37,17,55,332,29,380,5,1805,356,316,204,28,135,13,19,30,7,84,255,9,362,14,38,2127
"59",0,0,0,0,0,1,0,0,0,0,0,1,3,0,1,4,0,5,1,1,1,8,6,1,3,3,0,0,1,11,0,23,3,2,7,249,87,213,3618,1868,228,54,0,6,3,0,4,0,2,4,1,0,9,4,22,2,187,1050,10173,1600,5,2,0,6,9,0,1,0,0,0,0,3,0,1,0,0,1,0,3,0,0,0,2,1,0,0,1,1,1,0,0,1,0,0,1,0,1,5,15,2,4,0,4,3,7,7,7,3,0,3,3,3,0,3,0,3,57,5,3,2,2,35,1,1,46,4,4,24,98,63,2,184,102,3,2,11,0,1,4,7,1,4,0,8,5,0,0,0,0,0,1,2,0,0,1,0,0,2,0,1,2,0,7,0,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,6,0,0,12,6,2,0,2,1,1,0,0,0,4,1,0,0,0,1,2,26,96,87,31,9,2,3,1,2,1,0,0,2,0,0,3,1,0,0,0,0,0,1,0,2,68,7,45,40,23,233,234,62,4,12,52,0,0,3,5,7,0,0,2,27,2,2,0,2,0,1,1,0,0,36,47,13,7,1,1,5,1,0,5,1,0,2,3,0,0,1,1,0,0,0,0,2,3,0,0,1,15,10,0,1,3,2,2,3,0,1,5,0,0,582,9,61,0,256,6,319,17,894,17,10,50,288,11,164,3,3478,678,134,132,25,76,10,17,12,5,95,136,15,218,11,50,1168
"60",0,1,0,0,0,1,3,1,1,2,3,2,1,1,4,6,0,7,18,8,7,22,19,3,22,3,0,4,9,33,4,96,2,6,8,566,246,651,2058,2983,619,197,4,14,9,1,6,5,6,3,10,0,28,12,86,1,2094,3430,3222,46528,9,2,0,10,19,0,0,18,0,0,2,6,0,0,2,1,0,3,0,3,2,1,1,4,2,0,0,3,0,4,0,1,3,1,5,0,3,4,14,6,13,4,12,2,19,12,2,2,1,7,2,7,3,4,6,10,122,14,4,7,2,61,1,6,65,10,19,52,396,103,22,312,217,2,0,6,1,2,4,8,3,3,0,8,3,0,0,2,1,0,2,2,0,0,0,0,0,5,8,5,2,2,18,1,0,2,3,8,0,5,1,1,0,0,10,1,0,6,1,10,8,7,41,47,4,0,3,2,1,1,0,1,0,1,1,1,0,0,1,238,578,1521,222,88,4,6,9,0,0,0,7,2,7,2,3,0,1,4,1,0,0,0,5,2,74,19,71,38,41,286,198,90,6,32,58,3,4,11,12,31,1,3,8,59,8,9,2,3,1,4,2,4,0,108,121,21,34,6,0,11,2,1,5,6,1,3,1,3,6,1,0,2,3,4,1,8,1,3,0,0,35,18,7,8,5,3,9,7,4,2,6,2,0,722,1,119,4,289,16,545,18,794,46,24,73,393,22,224,6,2508,628,239,168,66,123,15,25,34,10,127,248,15,292,19,69,1717
"61",0,0,0,0,0,2,3,2,0,2,1,1,0,8,6,21,8,15,0,3,0,9,3,1,7,3,0,0,3,0,323,53,10,4,3,8,2,3,8,8,10,43,4,2,4,1,1,13,2,4,7,0,16,116,105,3,4,3,1,13,40274,667,81,855,8272,0,0,0,1,0,1,0,2,0,3,0,0,2,0,3,2,0,0,1,2,0,0,0,0,0,0,1,0,0,1,1,3,3,4,31,8,3,36,23,17,48,2,2,2,392,6,0,2,33,16,12,7,15,3,2,0,1,1,3,6,1,6,35,10,16,275,6,6,0,5,8,0,0,2,2,1,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,2,1,1,2,3,3,3,11,25,0,51,9,4,53,0,49,37,5,2,8,8,17,5,10,0,0,3,3,1,0,1,0,0,0,1,3,4,2,5,35,18,5,2,0,0,2,0,0,0,2,1,2,1,3,0,1,22,396,41,23,325,8,4,0,1,7,4,7,8,2,2,7,4,1,3,0,2,1,3,1,1,2,9,3,2,1,0,0,3,2,0,1,24,85,128,110,0,0,12,0,1,1,1,1,0,1,0,2,0,0,1,5,4,4,13,4,0,0,0,19,11,2,0,2,3,2,1,1,2,9,1,0,410,2,44,5,14,2,431,4,17,29,11,69,41,14,5,21,21,14,195,47,3,63,22,6,12,24,7,109,4,179,7,17,608
"62",1,0,0,0,0,1,0,0,0,1,4,0,0,2,1,6,6,4,0,1,3,3,0,2,4,2,0,0,3,1,326,25,1,4,0,10,2,6,4,5,3,32,6,1,3,1,3,5,0,0,7,0,14,38,42,1,9,4,4,6,7206,19594,626,907,4554,0,0,1,0,0,1,2,1,1,1,0,0,0,0,0,2,0,0,1,2,0,0,0,0,2,2,0,1,0,0,1,2,0,11,25,6,0,19,25,24,42,6,0,3,195,0,2,1,13,9,3,7,0,0,0,0,1,0,1,4,5,3,26,4,10,105,4,6,0,1,6,1,1,1,2,0,3,2,5,2,0,0,0,0,2,0,0,1,0,0,0,0,2,0,8,1,0,2,1,3,7,1,31,26,41,0,142,14,1,382,5,66,36,8,3,12,7,14,16,7,0,5,3,2,0,0,0,3,7,3,2,0,0,2,8,2,5,4,3,1,0,0,0,0,0,1,1,2,0,2,1,0,39,3348,60,62,683,23,6,3,5,5,2,7,4,3,4,0,0,5,2,0,2,3,6,0,0,1,6,1,1,0,3,0,1,0,1,0,9,40,48,37,2,1,4,0,1,2,2,0,1,4,0,2,1,0,1,0,4,1,9,4,2,0,2,20,5,1,2,2,2,1,7,1,2,8,2,0,174,6,19,12,7,3,142,3,10,14,6,17,18,9,1,19,12,4,65,21,1,30,4,8,18,12,7,33,9,61,19,7,204
"63",1,0,0,2,0,0,3,0,1,0,3,1,7,7,3,14,33,28,1,1,2,1,6,1,12,4,0,4,2,4,4980,52,2,1,3,5,4,7,11,3,4,27,3,10,3,2,3,8,3,6,4,0,9,62,79,2,9,1,2,4,1003,1259,24279,2622,956,0,0,5,0,3,0,1,4,2,0,1,0,0,0,1,1,0,3,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,5,11,13,0,6,5,17,17,3,0,2,22,2,3,0,4,0,2,5,3,0,1,2,8,0,2,6,1,6,25,16,6,29,16,4,1,2,7,3,0,0,0,3,2,1,4,0,1,1,1,0,0,2,2,2,0,0,0,1,3,4,1,6,4,6,2,79,17,22,16,727,202,4,53,15,0,2032,14,31,19,35,5,89,24,43,1,17,1,0,6,11,0,3,1,2,22,1,1,3,4,8,5,3,8,4,0,0,0,2,1,0,3,3,1,0,0,5,2,1,13,117,20,14,63,10,3,2,1,6,4,2,1,10,4,0,1,2,1,7,9,3,5,1,2,0,6,3,1,1,2,7,2,1,4,0,16,19,28,29,0,0,8,2,0,6,1,2,4,1,0,0,0,0,1,1,8,2,9,2,0,0,0,14,9,4,5,2,26,2,5,1,2,9,0,2,49,5,17,2,7,2,64,0,8,33,2,10,4,14,4,6,21,10,42,4,2,8,2,6,17,2,6,22,5,38,13,7,108
"64",0,0,1,1,0,2,7,1,1,4,12,1,1,5,5,40,70,56,5,6,8,16,23,2,95,9,2,0,2,15,6026,184,8,14,3,22,12,19,29,17,10,510,4,5,10,1,6,10,2,24,65,0,31,2520,1270,6,40,6,15,36,4716,549,842,51207,5830,1,0,47,0,6,5,4,1,3,0,2,1,1,4,3,0,0,3,8,1,2,1,0,0,1,0,0,1,2,0,5,0,5,33,33,16,5,28,26,32,32,2,3,4,166,3,4,0,9,9,5,16,6,3,6,7,9,0,7,18,1,6,76,49,55,531,23,28,5,1,3,1,0,7,3,3,0,7,2,0,0,1,7,0,3,0,2,1,1,3,0,0,20,14,18,5,11,13,3,10,14,7,73,77,294,5,29,17,3,100,3,42,25,108,39,443,129,207,53,100,4,4,9,1,0,1,3,3,4,2,0,2,5,6,18,14,15,18,7,1,2,2,4,0,4,13,6,2,0,8,2,2,14,154,20,31,124,19,6,12,6,11,13,15,9,5,14,6,5,12,13,6,17,11,19,1,3,12,26,3,3,0,4,1,1,5,4,1,78,301,115,370,2,2,18,3,10,10,5,0,12,2,4,9,6,2,1,2,7,4,23,6,3,1,3,43,26,3,8,12,13,9,10,6,9,23,4,0,490,9,67,5,34,6,358,12,31,77,9,60,72,43,20,17,57,46,253,58,8,70,5,6,25,8,18,156,12,245,17,24,839
"65",2,0,0,1,1,3,1,2,0,2,3,1,6,5,9,18,9,22,2,5,2,2,13,1,8,2,3,4,5,7,439,162,4,20,10,11,10,8,19,14,10,104,2,8,7,0,13,11,0,1,18,0,17,373,659,2,12,11,6,9,23367,1042,243,2690,34546,1,0,5,0,1,1,5,0,3,3,1,1,0,0,3,3,0,1,1,0,0,1,2,0,0,1,0,0,1,0,1,0,4,42,100,24,2,58,31,82,161,2,2,1,1178,1,1,9,48,11,6,10,3,2,4,0,9,0,10,9,3,2,137,36,57,1812,16,29,3,3,13,2,3,6,5,1,2,4,3,4,1,0,0,1,1,0,1,2,0,0,2,0,2,6,8,1,4,4,1,3,3,2,4,10,39,1,41,16,3,58,3,46,30,8,11,27,21,45,12,18,2,4,3,1,2,0,4,0,0,2,0,0,2,3,8,13,9,22,5,0,0,4,1,0,1,3,3,0,0,5,1,1,21,539,49,45,597,28,6,4,0,16,5,4,13,5,9,1,6,5,2,2,7,9,8,1,1,2,16,2,8,2,3,0,1,0,1,0,77,267,448,383,5,4,10,0,0,7,4,0,4,3,2,1,0,0,0,13,3,10,10,6,0,0,2,20,19,2,4,8,5,3,10,5,1,18,2,0,515,11,66,9,27,3,326,5,18,90,7,57,58,33,11,31,43,31,183,38,9,59,8,6,30,34,10,110,10,222,30,16,597
"66",1,4,0,6,6,7,27,4,0,2,5,0,0,9,3,3,0,4,1,0,4,0,2,1,4,10,0,1,0,1,0,7,0,0,2,3,12,2,1,3,3,9,0,5,1,1,30,6,4,5,4,0,4,0,5,7,4,0,0,2,1,0,0,0,0,31665,278,3832,5468,1063,228,1,1,3,0,0,4,0,0,4,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,3,0,1,0,0,0,1,2,0,0,2,0,0,2,7,0,1,1,2,0,1,2,3,0,1,0,0,0,2,1,0,0,5,0,0,0,0,1,0,0,0,0,2,5,8,0,27,2,27,4,0,6,7,6,1,0,1,1,1,1,0,0,2,0,1,1,0,0,3,1,0,6,0,0,1,1,1,0,0,5,0,2,5,9,6,25,0,0,0,0,0,0,0,0,1,0,0,4,5,3,1,0,1,7,1,0,1,0,2,2,1,0,1,0,1,8,0,0,1,1,3,0,1,2,1,3,1,0,1,2,2,1,0,0,1,0,2,0,0,2,0,0,0,2,0,0,0,0,1,0,1,3,0,3,9,5,27,3,2,4,7,2,15,15,4,7,3,8,1,2,0,3,8,35,7,2,28,11,1,1,2,1,1,2,7,1,3,19,2,12,3,0,3,1,1,0,4,0,2,0,1,1,3,3,0,0,9,3,2,0,0,1,0,0,0,0,0,3,3,8,0,0,17
"67",0,0,0,6,1,4,11,5,9,0,0,0,8,5,3,1,0,1,0,0,1,0,2,1,0,8,0,0,1,0,6,1,0,0,3,0,5,1,0,1,2,2,0,11,0,1,3,1,2,0,0,0,2,2,5,3,0,0,0,6,0,0,0,1,3,170,24619,260,705,130,2695,2,0,3,0,0,1,0,0,1,0,0,2,2,0,0,0,1,0,1,1,0,1,0,2,0,0,0,1,0,0,0,1,3,0,0,1,0,1,0,0,0,0,1,0,3,5,4,1,2,0,0,0,2,0,0,1,0,1,0,0,0,6,0,0,0,2,0,6,0,0,0,0,0,0,1,1,7,0,177,0,17,4,4,15,3,6,2,0,0,1,2,2,0,1,1,0,1,0,2,1,0,0,3,2,0,0,0,1,0,0,0,2,1,0,2,3,5,22,0,0,0,0,5,0,0,0,0,0,1,0,2,0,1,1,0,1,0,1,0,2,2,0,0,0,0,0,1,0,0,2,0,3,1,0,0,2,0,2,1,0,0,0,1,0,0,0,7,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,9,4,45,1,3,16,6,3,6,6,3,12,5,2,1,0,1,0,3,5,7,2,3,1,5,1,0,0,0,2,2,1,1,11,4,2,5,0,0,0,1,0,3,0,1,1,0,0,5,0,0,0,4,6,2,4,2,0,0,0,2,0,0,5,0,0,0,0,14
"68",4,4,0,9,6,7,30,3,5,4,3,1,2,10,4,2,1,1,6,5,4,1,9,0,7,7,0,0,1,5,4,2,0,3,1,3,1,1,6,5,3,7,1,1,1,0,19,10,7,13,2,0,7,2,5,195,0,1,0,3,2,0,0,4,3,1337,218,43973,365,2401,177,0,3,10,0,0,2,0,1,2,0,0,1,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,4,0,1,1,2,1,3,0,2,0,0,2,0,0,0,0,1,1,2,5,0,0,0,3,0,2,0,1,5,0,1,0,0,1,7,0,1,1,1,3,0,3,0,1,0,0,0,1,5,9,2,61,0,43,3,0,12,6,4,4,1,1,1,0,1,0,0,2,3,4,1,2,1,2,0,0,2,0,1,0,1,0,0,0,4,0,2,7,20,17,24,3,1,0,2,2,1,0,1,1,1,4,2,2,4,9,3,1,2,0,2,1,9,1,0,1,4,0,3,1,2,1,0,1,2,0,0,0,1,1,3,1,3,1,1,0,1,1,0,3,4,7,0,0,1,8,0,3,0,1,0,2,0,3,0,1,1,1,1,8,5,29,3,3,13,5,3,8,16,2,13,5,3,4,7,0,3,8,107,26,6,28,4,3,2,5,0,5,0,9,1,4,25,6,44,10,0,4,1,2,0,6,0,5,1,1,1,1,4,0,0,8,9,7,2,1,3,3,5,2,0,2,3,1,9,3,7,19
"69",0,7,0,8,7,8,25,1,2,2,3,0,2,4,0,2,0,1,3,1,0,0,2,0,5,3,3,0,1,1,1,1,0,0,0,0,17,1,1,3,1,1,0,4,0,0,18,7,5,11,3,0,10,1,5,12,0,0,0,0,0,0,1,0,1,3473,526,544,25221,389,409,0,1,0,0,2,0,0,0,2,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2,0,2,5,0,0,1,0,0,0,2,0,0,2,1,2,1,3,1,0,0,0,0,1,1,1,0,2,1,1,0,0,4,0,2,3,0,0,0,0,0,1,0,0,1,2,2,4,1,31,2,7,4,0,4,3,5,1,0,0,0,0,4,0,0,3,0,3,0,0,1,1,0,1,3,0,0,0,0,1,0,0,2,0,1,3,6,5,11,1,0,0,1,0,1,1,0,2,1,1,1,8,3,6,0,0,5,3,2,0,0,1,1,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,5,3,4,0,0,1,0,3,0,0,0,0,0,0,0,0,1,3,0,0,5,4,24,1,2,11,10,2,7,2,1,6,1,6,0,0,0,0,2,9,6,0,18,8,3,1,1,0,1,0,3,2,3,9,3,9,3,0,3,0,0,1,6,0,2,0,2,1,2,0,0,0,6,0,2,1,0,3,0,0,3,1,0,2,0,2,0,0,3
"70",0,5,3,9,14,8,13,8,5,2,2,1,7,10,0,0,0,5,0,2,0,3,0,0,1,1,0,0,1,0,2,3,0,0,0,0,3,3,0,2,1,1,0,2,1,0,48,11,2,1,2,0,5,0,3,105,1,0,0,6,2,1,0,0,0,578,65,2082,172,20613,766,1,1,1,2,1,2,0,0,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,1,0,0,0,1,0,4,0,0,0,0,2,0,0,0,1,1,1,5,0,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,2,7,8,0,100,2,30,4,0,9,7,8,5,1,0,0,0,1,0,1,0,0,0,1,2,0,0,0,1,0,0,2,1,1,0,0,0,1,0,1,8,8,11,27,2,0,0,1,0,0,0,0,5,1,2,2,3,2,1,0,0,2,0,1,1,2,2,2,1,0,0,0,1,8,0,1,1,2,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,2,0,0,2,0,3,1,1,10,5,31,0,5,5,7,3,9,9,1,19,6,10,1,5,0,2,4,40,8,3,14,10,3,3,3,0,0,4,8,12,3,22,4,13,7,0,3,0,1,0,3,1,1,1,0,1,3,0,0,0,2,0,3,2,0,1,1,0,2,1,2,5,0,1,0,1,12
"71",1,3,0,3,5,8,60,38,55,5,3,1,6,6,5,0,0,2,3,4,1,3,0,0,4,3,0,0,4,2,3,3,2,2,1,3,3,3,1,2,9,4,0,4,2,0,21,20,21,3,0,0,12,0,6,4,3,0,1,6,6,0,0,3,2,178,3324,325,347,640,38810,1,3,1,1,2,3,0,0,2,2,0,5,3,1,0,1,0,0,0,1,0,0,0,0,0,1,0,3,0,1,2,0,2,0,1,0,0,2,0,3,1,0,0,0,0,6,4,1,2,0,2,0,0,4,3,3,0,3,0,1,2,1,2,0,0,0,0,1,1,1,0,0,0,0,9,43,102,8,2007,9,227,31,6,66,20,49,2,2,2,1,1,4,0,0,0,0,5,0,0,2,2,0,0,1,0,0,3,0,0,0,6,8,0,3,106,12,23,27,0,2,5,0,2,0,1,1,3,0,4,2,0,1,3,3,0,1,0,0,0,10,0,2,0,3,1,0,0,0,0,2,1,2,2,3,1,1,2,0,6,3,5,0,1,2,1,0,1,1,2,0,1,0,4,1,1,0,1,0,0,0,0,0,2,1,1,0,47,25,128,7,16,55,23,13,38,45,3,49,21,17,8,1,1,2,11,14,5,2,1,18,3,2,0,4,2,2,47,7,19,39,7,11,10,0,2,0,3,2,13,1,2,3,2,4,3,3,0,1,5,8,13,3,1,4,1,2,2,2,1,9,0,5,0,0,37
"72",0,1,0,1,4,14,19,0,0,10,8,1,10,10,8364,129,4,2163,2,11,43,1,8,2,9,5,1,1,6,5,12,34,0,0,1,10,2,6,8,4,3,21,1,8,3,0,6,24,2,10,7,0,14,8,8,5,7,0,2,8,1,0,1,4,5,3,3,3,1,5,6,29287,1677,523,1986,2533,75,446,526,2,3,2,2,1,1,0,0,10,0,0,4,0,1,0,0,0,0,0,3,0,2,0,0,5,3,0,0,2,0,2,0,5,0,3,2,4,5,4,2,1,3,1,0,14,8,7,2,1,3,1,2,5,1,2,1,2,0,0,1,0,1,0,0,3,0,2,0,0,3,2,2,4,1,2,5,0,0,60,146,10,27,18,405,9,0,11,14,9,1,17,6,4,0,0,10,2,2,1,4,11,3,4,17,8,8,0,6,24,12,0,1,1,1633,50,1414,278,382,121,303,7,1,7,2,3,2,1,3,0,0,9,336,62,5,7,33,32,33,0,0,3,0,1,0,0,0,0,6,3,4,6,0,2,0,1,7,27,21,35,2,21,0,0,2,3,0,2,1,2,0,10,3,1,5,6,7,4,3,4,14,29,0,4,7,13,1,7,3,3,2,3,0,5,14,49,55,247,2,1,0,1,184,72,8,27,21,21,18,18,4,16,59,14,5,19,1,0,3,7,1,26,0,3,3,6,3,3,4,1,0,30,6,9,2,1,5,0,7,2,2,2,13,4,7,0,2,65
"73",0,0,0,2,0,6,11,5,3,7,21,3,42,3,518,39,12,697,0,2,8,1,1,3,13,3,0,0,0,2,15,86,0,0,0,0,0,2,1,3,1,8,0,8,0,0,2,9,7,17,1,0,11,1,5,5,4,0,1,5,1,0,0,1,6,1,0,6,1,4,9,2513,11755,3314,492,187,59,1543,101,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,2,3,0,0,0,0,1,2,0,0,2,3,0,0,3,1,1,0,3,3,3,1,1,0,2,0,0,4,1,0,1,4,1,2,2,2,0,0,2,2,0,1,1,0,0,0,1,0,1,0,1,2,1,2,19,0,1,0,0,0,29,45,3,14,1,98,9,0,10,22,21,0,22,11,2,0,0,2,2,2,1,2,6,2,4,6,0,1,1,3,12,2,5,1,9,2293,1658,204,187,1997,566,130,0,1,1,4,1,1,0,4,1,0,3,41,9,2,4,7,2,3,0,1,0,2,2,0,0,1,0,10,1,0,1,1,2,2,0,1,44,6,8,2,7,0,0,0,0,1,0,1,2,0,1,1,1,0,1,0,4,4,9,8,28,6,3,3,13,7,10,4,0,11,1,0,5,61,201,603,1404,4,6,0,0,36,16,2,16,10,11,2,23,4,26,121,63,0,11,1,2,0,3,3,7,1,3,2,0,1,1,0,2,2,18,5,7,1,2,0,0,0,2,1,0,4,10,5,1,1,17
